 Many guests had traveled specifically for a concert Most of us got back to the hotel around midnight and this is where the problems began Firstly One of our group had to wait for nearly an hour to get served at the bar Room Service We had not eaten since lunchtime so were looking forward to getting a snack via room service at the hotel We tried three times each time we called we were redirected to a phone that never answered and just dropped your call after 5 minutes of ringing At this point I headed downstairs to bring this up with reception however I gave up on that idea after seeing loads of people already waiting there to complain about various things I made my way to the Pizzeria where the chef was on the verge of walking out Having his phone constantly ringing whilst he was unable to make a pizza as he had no cheese From the time I got into the pizzeria it took 20 minutes to get a drink and when I tried to order food I was told there were no orders being taken NOT HAPPY  Most thinks were awesome 
 All fine until I try to dry myself in the morning after my shower A small towel only you can t get round yourself So at check out I waited to be asked Was everything ok but she didn t So I said They forgot to put a bath towel in my room I couldn t get dry properly expecting some sympathy Oh all the towels are the same size she said The guest next to me suddenly piped up Yes I had that problem also She repeated the unhelpful non answer Talk about snatching defeat from the jaws of victory It can t save much money but worse was the fact my polite gentle complaint was not addressed I could be cruel and say she actually confirmed it wasn t an oversight that I couldn t get dry but deliberate policy Not happy with this  This hotel is getting much better I paid a little extra for a better room and it was really nice I stay in the Wharf often and the price is good but in the past the hotel has been tacky and unattractive many of my colleagues won t stay here but I was impressed I don t ask for much from a hotel I m asleep most of the time a clean bed quiet a good shower and light switches I know how to use So was really pleased Except 
 The carpark does not have enough spaces  The room I stayed in 108 was amazing Lovely view which my girl friend loved I would jump at the chance to stay there again 
 Little slow at keeping the breakfast buffet items filled up Paying for wifi Very squeaky bed  Nice and clean Room service was good even with the automatic 5 surcharge 
 Extremely uncomfortable lumpy bed in expensive Executive Room tinned mushrooms at breakfast meusli was very powdery Only 2 teabags in room no biscuits  very helpful staff nice smiles 
 Breakfast was a little disappointing it was fairly busy when we went down and the waiting staff were busy and although it was self service and our table was laid ready for use the coffee pot on the table was half empty and luke warm It was difficult to get anyone s attention to have it replaced and we didn t want to hang around  Was able to check in earlier than 2pm our room was also upgraded without extra cost Staff were friendly and accomodating Excellent location to transport facilities
 Bad beer served in the bar Accommodation is a little dated Expensive parking also with limited spaces Limited amount of towels provided Long que for check in even with 4 reception staff working Location Sauna both wet and dry 
 Not enough bar staff at end of night People queuing for over 30 mins when most of guests staying had been to a concert Also food quality for breakfast was very poor Food either over cooked or not enough choice No Positive
 I would like the breakfast price to be 10 even though you didn t buy vouchers at the reception  Transport location is perfect when staying at the hotel Its easy to travel to the city
 Breakfast over priced Parking extremely expensive Could hear the couple next door having sex walls were way too thin so was kept up all night Also no free wifi Tasteful decoration
 Staff service isn t poor Pizzaria  Very poor service and don t eat in the pizzeria food isn t good and service is frankly appalling When I Challenged a waiter about not opening a bottle of water he d delivered to my table he just walked away 
 Lack of air conditioning in rooms it just doesn t work Queues at check in  Amazing value for centre of Canary Wharf and have stayed there on a few occasions for that reason It s outdated but location just great We ve stopped staying there now due to the lack of air conditioning in the rooms It was okay in the winter but in the warmer weather it s been unbearable at night as you can t open the windows The staff are generally helpful but there can be a long queue at check in I also left an item in the room and it was never returned they said it wasn t there even though I made a special trip to collect it Luckily it was valuable to me but not irreplaceable 
 late checkout had a charge of 10 per hour after 10am decor wasnt to my personal tastes very vintage looking wallpaper and room furniture  In hotel restaurants served excellent food at a great price Staff were excellent and kind Room was extremely clean although decor was slight vintage style TV definitely looked out of place 
 There was construction going on when we visited and the windows let in a lot of noise The room was a bit dusty still and there was no ventilation to let out the steam from the shower  The staff seemed willing to help and friendly The room layout was nice like a Victorian room 
 There was quiet a loud noise like a pump running all the time in the room not the bathroom fan but like it  We were welcomed even though we arrived much earlier than we should have They looked after our cases foc after we booked out till the late pm We asked for a quite room and it was very quiet Very clean and fresh 
 1 WiFi is free for only 20 minutes day 2 No safe in room to keep valuables You can hire one at the reception if you want 3 No mini bar fridge in room 4 Freeview TV Are you serious 5 Cheap furniture full of scratches dirty carpets wallpaper 6 I paid 99 GBP per night NOT including breakfast 7 The room was overlooking a construction site the ugliest view ever I asked to change it for one with a view of the river but got rejected although the hotel wasn t that busy I wonder how this is a 4 star hotel I ve been to 2 star hotels which surely out rank this one  Location 
 Location slightly out of the way and a bit hard to access due to temporary construction but not hotel s fault  Very well presented room extremely clean with great furnishings 
 The travel distance to the excel centre rather than the distance it was the costs of travel that bothered me but I m just stingy  I didn t expect it to look so posh I felt so rich 
 Poor leisure facilities and building in and out is weathered Very disappointed in staff communication and made things difficult to book 1 When arriving at breakfast I was required to hand a card to enter I had to attend reception and then my room for I D to enter Breakfast 2 I arrive at 5 30 to check in and wanted to use you pool in which after checking in and dressing for the leisure facilities it was 6 15 which was too late 3 When arriving in the bar their was inappropriate behaviour by non residents which led to my partner and I retiring early to our room as we felt uncomfortable This was identified by your staff but continued to escalate 4 On arrival and checking in we were upgraded to executive double room This upgrade felt like a downgrade as it looked weathered and bare Looked nothing like your website Our balcony was shared with 3 other guests and had little privacy Very disappointed Apologies for poor feedback  Location was the only positive I experienced 
 Wi Fi must be free for 24 hours Today the first traveling custumers can do nothing without internet In my poor country offers this servise hotels that are to much modest than Britania Hotel  Comfort and cleaness
 Give me 2 single bed instead 1 double bed Was an uncomfortable night And it was only until 11 the check out for the price I think 24h is fair  Beautiful place lovely views 
 The carpet in the hallways was ripped in spots which surprised me for a hotel of its calibre  The hotel is quiet and easy to access Staff were good The room was well appointed 
 None of the hotel staff asked if me and my friends had a good time when we checked out They only collected the keys checked we were not owing and wished us a good day Also rooms could do with a bit of modernising Location and price Check in was straightforward 
 Room was grubby and outdated Air conditioning didn t work and they failed to respond to my request to address it twice On the third try they did change the room but the air con there was only marginally better  Location was convenient 
 I emailed you twice about parking and never got a reply I turned up on my Motor bike and found out I had to pay the same charges as cars which found really unfair I don t expect i will get a reply No Positive
 Old dirty hotel never renovated Instead of room with window they offer me a box without windows It cost me hard time to discuss with management and extra 30 minutes to wait their decision To find a room is real problem because of confusing numeration No free internet  Nothing
 Coffee was cold tea was help yourself to a mug and tea bag think there should have been a teapot  The room was clean shower was great and the bed was comfortable 
 The bed was two singles put together terribly uncomfortable and hard the room had a musty smoke smell woke up with a headache room had aircon that made the smell worse it was stifling no oxygen circulating and seriously not healthy for anyone This hotel needs serious updating and restructuring adding new windows that can crack open in all rooms I will never stay here again I would get a refund if I could prefer to avoid the hassle I will always remember how annoyed I was that it was money not well spent  Nothing 
 The air con in the room didnt work well It was too hot and we could not sleep at all  The bar overlooking the water was beautiful The food in the restauraunt was great The room was stunning
 The shower rail came down and hit my wife s head and when I complained stright away to reception all they did was send maintenance 45 min later The only time they responded quickly was when the fire alarm went off in our room due to the steam from the shower it was fairly small room 166 on the first floor And that was only because they thought we were smoking as they rang our room and asked just that It was fairly clean
 Really needs an update and the rooms are very tatty lots of scrapes scuffs carpets coming up the restaurants and food is a bit pub standard Given the location and exterior it should really be a spectacular place to stay  Quiet spacious big room good shower ideal location 
 Some of the facilities are a little tired but it doesn t take anything away from the room The AC in the room is a little noisy  Staff are friendly room has everything you could need Room upgrades are always nice too It gives you everything you need in a hotel room 
 Not convenient did not even have a charger when asked for Window was open resulting in a strong wind blow had to call twice Access to CW has also been reduced till 2020 resulting in a longer walkNo Positive
 Signage for bathroom need sign to say floor raised when entering bathroom Stick on notices could be on a different colour background There was no instruction on how to use heating controls  Room was very big enjoyed having the space to move around comfortably without bumping into each other Very good selection at breakfast very good price 
 The wifi left a bit to be desired Couldn t send an email anywhere in the hotel Would be great if wifi were free Towels were a bit on the thin side but did the job Windows could do with a clean but you have to take into account the amount of construction work that is going on in the area too Air conditioning in our room unfortunately did not work Too hot for us may be great for other guests Only stayed one night otherwise would have brought it to the attention of Reception  Didn t have breakfast Thought it was a little pricey Visited Tesco s adjacent to the DLR Bought some good Espresso coffee Camomile tea for me hot food and pain au vanille all for 12 50 This was the price per person for breakfast on the morning Would have bought at the hotel if a bit cheaper Good ambience Staff very attentive and professional Drinks were cheap at the bar Relaxing atmosphere Great location in the heart of Canary Wharf where its all happening Would recommend for business and leisure 
 Though I forgot to include my 3 months old baby in the booking but I was very disappointed when I was told while checking in by 1am that there wasn t any cotbed available for my baby I got even more disappointed when I discovered that use of the swimming pool wasn t included in the booking fee and that onsite parking cost 21 Also I disliked the fact that the room didn t have any windows  The reception area is spacious and quite comfortable 
 N A The staff were fantastic and the room was lovely and clean with very comfy beds The food was really nice and plenty of choice Overall a brilliant hotel 10 out of 10
 Our belongings were held to ransom at 1am as the check in staff had charged us an incorrect rate We were not even allowed to collect our belongings and leave until we paid more No Positive
 The hotel looks a bit old fashioned No hair dryer in the room No free wifi in the rooms  Large and comfy room with a nice view over the Docks Relatively quiet 
 For the price I paid I found everything good I just thinking can have other options of breakfast coz not everyone like to start the day with so heavy food  The room size is very good and very clean The hotel is old but don t smelling bad and I found the style romantic I took the cheapest room without windows and I had windows it mean just that you can t open who cares The English breakfast is not my favorite but my husband said is very good And there are good connections of public transportation Perfect for who arrive by city airport 
 The bacon at breakfast was malodorous and put me off the whole meal It smelled like the meat was off I told the chef and he said no one else had complained The other improvements they could make is make the external feel safer At theories if arriving around 10 youths were gathered nearbknebif the doors smoking cannabis and making a huge noise  Good location The pizzeria provides an inexpensive option for dining and food is always good 
 Staff in check in not helpful and even rude Persisting that could not see the signature at the back of the debit card cos the ink had slightly fainted and was adamand to see alternative cards for payment Really unpleasant  comfortable room with nice view in a very good location 
 See above We was very disappointed with cleanliness of Hotel and room We booked online asking for lower floor accepting the fact we would have no window When we arrived No lower floor was mentioned When we asked we was just told the hotel would upgrade and would be on floor 8 we had no choice but to accept The quality of breakfast was awful Small kids plates Yes we could keep going to refill But honestly childish silly plates is not the way to go the food it self was disappointing we was shown to curtiacy at breakfast time just told there you go Sit wherever Cold coffee stains within the milk container in our table which we had to ask twice to be replaced No atmosphere Very disappointing Spoilt our stay an anniversary we won t forget for all the wrong reasons Also the room had 3 towels for two people of which one was dirty and only a hand towel And two sashets of coffee Lucky we didn t want a fresh coffee early before breakfast Come on liven up the place It used to be such a lovely place to stay
 The fact that wifi is not complementary Also I asked if I could check out 1 hour later and they asked for extra 10 GBP Short sighted when they see me in their hotel every other week The price compared well with other hotels in the area
 Very run down old furniture and disgusting old stainy carpets everywhere Terrible unstable wifi plus no free wifi even in the executive room  Good location for CW close to the tube and DLR too
 Noisy broken air conditioning sounded like a diesel generator noisy other guests throughout night poor sound insulation worst nights sleep for yearsNo Positive
 Wi Fi is free only in lobby in room first twenty minutes are free Medium soundproof walls The biggest challenge arose related to parking In spite of paying 21 pounds for overnight parking two times in bill it showed only 15 pounds guess problem with night shift employees who haven t given any receipts for parking So they wanted us to pay again and we refused So be aware when park your car at their area Hotel management promised to clarify the issue but not news from that time  Clean spacious room ideally located close to business centre of London as well as to historical sights Rooms cleaned every day as well towels and toiletries changed daily Tea pot coffee and tea bags in the room Diverse channels on TV and nice view over the city Iron table as well as ironing desk for trousers hair dryer 
 My goodness where to start On check in I was told that there were only smoking rooms available I don t smoke and that this was the only option as they were full given an upgrade but to another smoking room Took it as I had no option but I wish I hadn t The room stank it was actually stained yellow from the nicotine it was dirty disgusting it made me want to throw up the air conditioning actually made it worse The bathroom was the wore however all the tiles were dirty the silicone was falling off the ceiling had cobwebs and it was just vile No excuses given just told it s all we have Terrible Brittania you should be ashamed I wont be back  The location is great for Canary Wharf and the view isn t too shabby either 
 Cleaner kept knocking on the door constantly throughout the morning Balcony to be sectioned off More plug sockets in more accessible locations  Nice room stairs were different Comfy bed 
 Toooo laut in the room because of some working engines air conditionning or so The noise goes even through the windows and not covered by TV A pity as the rest is perfect No free wifi in the room  Very good buffet Large spaces in the lobby 
 Beds old and hard no pillow protectors dated broken furniture dark rooms no air con lifts slow long queues at check in prices vary too much with some nights over 250 and a general feel of under investment Location is great nice reception Italian restaurant is good and great views
 Breakfast bar remain open longer I got lost so came in the early hours and slept late When I went for breakfast it was closed at 10 a m also the restaurant Overall We had an excellent two nights  We were unexpected upgraded to a room which suited our need with no extra cost The staffs remember face especially in the bar Also the other staffs were efficient and prompt when a request was make 
 The ironing board was broken and the rooms are a bit tired  The rate was sensible and room was ok Hotel is in a good location for me and the bar area is good 
 Though a little outdated I find that charming as it is clean I have stayed there many times for business and it is ideal for City meetings and they always upgrade me and the beds are very comfortable and it is very clean
 No staff on enquiry desk Surely in the 21st century wifi should be free Know pool spa is separately managed but does not open until 8 needed to leave early should open at 7 Staff on reception were excellent Good link to central London on Jubilee Line and pleasant walk
 The buffet breakfast Coffee only on the table We could have been asked if we wanted coffee tea and a flask of water and teabags could have been on the table along with a little jug of milk  I booked a room without a window and was upgraded free of charge to a room with a window The staff I met one on reception and one greeting us at breakfast were pleasant and helpful
 Rooms a little outdated Pool shut too early not sure why there was an additional fee for the pool Room nice and big good view and decent value for money but needs TLC  Rooms a little outdated Pool shut too early not sure why there was an additional fee for the pool Room nice and big good view and decent value for money but needs TLC 
 Massive group of foreign students far too many for comfort who were also quite ignorant Large glass of chardonnay 11 ridiculous Breakfast good location couldn t be better Staff friendly 
No Negative Got an upgraded room at no extra cost Facilities were really good you can get pizza at the downstairs restaurant until late Would definitely stay again 
 No complaints  everything just right polite efficient staff very clean rooms swimming pool and gym facility so convenient In the same premises 
 For a 4 hotel there should be more than freeze dried instant coffee available to guests That s my only complaint  Excellent location On arrival I was upgraded at no extra cost Very comfortable room 
 Hotel room was very dirty Bathroom was old and shower didn t work properly The sofas were all torn due to excessive use Cupboards had broken handles and some of them were missing Coffee and tea had been splashed up the wall Bedding was dirty Broken air conditioning Soiled chairs Staff were rude and unable to communicate clearly Breakfast was rubbish there was a que of 40 people to get to the buffet and all the tables were dirty The location was good
 As above Very poor quality breakfast Mushrooms tasteless overcooked Grilled tomatoes inedible as was the bacon Both were of throwaway quality Coffee and fruit ok 
 I changed my room type from twin to double the day before I arrive and I received the conformation email But they didn t change it And the most unbelievable thing is when we asked their manager for help he just totally don t care about this problem and make no effort at all to help us or explain to us not even said sorry Actually he just shake his head said some random words and then walk away by himself  Location is fine 
 THE OPEN SITE JUST UNDERNEATH THE HOTEL CONSTANTLY PRODUCING A VERY IRRITATING DRILLING SOUND FROM VERY EARLY IN THE MORNING WEEKEND INCLUDED  BED EXTRA COMFY LOCATION PERFECT
 THE BREAKFAST ARRANGEMENT I have already complained about the awful queue which led to a cold meal To have all diners in one line was ridiculous I was ashamed as we had brought an American friend Also the bedroom furniture was shabby and the bedside light was torn room 724  The foyer spa size of room 
 The worst ever bed in the room Poor quality and not comfortable to sleep on it Very hard It is not worth for money Even travelodge and premier inn beds are of great qualities Please look into this seriously The bathroom is not tidy Close to my place of business
No Negative Upon arrival we had to wait in a queue for some time but understandably so as we came around 2pm We were then upgraded which was a plus really nice gesture We needed to print some tickets not a problem at all room has been done lovely it was more than I expected Place overall is a bit worn out but you work with what you ve got 
 The room didn t have hairdrier The rating of the hotel was kinda high and I have stayed to other hotels with the same rating The property is relative close to a metro station The service was good The room ok
 Alot of updates needed ie ripped wall paper marks on Wall and window screwed shut would have like to be able to open it but overall the room was clean comfortable stay Staff very friendly and helpful
 frankly speaking is unacceptable to pay 100 and have no free internet and no breakfast at all 12 each add on  Definitely a good hotel We loved the atmosphere The room was clean and nice Early check in 10am Is easy to reach west end by DLR or Jubilee 
 customer service very poor Uncomfortable bed dirty bathroom Neighbours next door was very loud and rude  the only thing good about the hotel was the view 
 Dated furnitures faded carpet and insufficient lighting Distant from centre and from underground station Breakfast is not included in price and very few choices in the neighbourhood No free wifi you can either purchase voucher or enjoy 20 minutes free wifi by signing up with your email address and allowing them to spam you with newsletters The hotel must have had its good old days but they are definitely long gone It is not comfortable or convenient for leisure and holiday nor will it provide professional service for people on business trip  The international hotel has very international staff team and it is possible to communicate in your native language if you encounter a staff member from your country However I wonder how well they can communicate in English when complicated issues come up 
 Breakfast could be better especially croissants  The whole atmosphere when you enter through main doors of hotel is amazing you feel like you are in palace I would stressed very good offers sometimes with huge discounts cleanliness and friendly and helpful staff 
 room was hardly 4 star peeling wallpaper hairdryer with the plug hanging off dirty carpet nice arse on the girl at reception great curry at the in house restaurant
 Finding one side of a double mattress that had failed at 11 00 pm clearly not brought to the attention of management who came to the room at 11 45pm offered to change the room Replacing the mattress would have been ok but apparently not available  The swift response to the issue we had with a sub standard springs failed on one side We were transferred to a larger room on the following day 
No Negative Great value for money Hotel was clean and staff super friendly Brilliant location Much better value than the more expensive newer hotels in the area 
 I ve got spinal problem s and the beds were like sleeping on the floor they were rock hard I couldn t sleep at all  Everything was very good food service ect 
 NO FREE WIFI Last time I had the breakfast it was disgusting bacon smelled bad scrambed eggs were milky I couldn t tell if the coffee was tea or coffee The only apple they had was a plastic appleNo Positive
 Well I have to say a little disappointed with a double bed such a stunning room I would have expected at least a king size bed I am 6 4 and I did like the fact my chest got a good wash in the shower had to kneel to wash my hair And I know this maybe picking but guys guys guys Such beautiful effort to the rom please please please Single ply toilet roll It was a bit of a letdown  I loved the staff for helping me get an upgrade to a higher floor The spiral staircase was a nice little touch the view and balcony were amazing The room size was excellent and perfectly decorated
 Hated leaving  Overall facilities of the hotel were perfect On site parking was a god send in London too Staff couldn t do enough for you And the view of the millenium dome from the room was brilliant 
 Breakfast seemed quite pricey so we didn t go for this as an option  We stayed here when going to see a band at o2 our stay was very comfy room was a good size and very clean 
 Breakfast was disappointing Very poor selection and presentation Bedroom was small but bed very comfortable First bedroom had no tempature control Room was so hot we could not stay in it for five minutes 
 I lived in this area when this hotel was built over 20 years ago now I think they need to invest some money on updating it especially as there is a brand new hotel being built opposite I got a great deal as I booked on the same day so it worked for us  The pool was nice But could use some improvements The location is great for going into the city or going to Greenwich The DLR is a short walk away 
 Attitude of the staff No communication skills  It s not very encouraging for lodgers to pay 10 every hour of checking out late No wifi in the rooms unless paid for No chance 
No Negative Just want to say thank you so much for upgrading our room We had a rare weekend without our little girl and we didn t have a massive budget Our room was incredible and we can t thank you enough for the upgrade We will be back 
 the all you can eat breakfast was nothing short of disgusting 13 50 3 bites of food and i walked out in total disgust excellent location for the o2 and the staff are brilliant
 Our room 846 faced east towards Canary wharf good view but trains very noisy and a ill fitting window didn t help Air con noisy  Great location for docklands and the 02 Hotel a bit dated but clean and comfortable
 Had to pay 4 per person to use the spa I ve stayed at other hotel and they do not charge their customers who stays there  We loved the view of the room we had
 It was very down at heel with jaded Victorian style decor unusual for such a modern building Although we booked with breakfast this had been lost in translation and I had to pay extra  The location was good with views over the wharf although all of the windows were dirty Staff friendly enough but not particularly helpful 
 Run down hotel old furnishings and fittings torn carpet throughout limited wifi in rooms no free access to facilities grubby outside only half lights on in foyer seating far too low in reception lounge area room temperature too hot throughout hotel unable to adjust in individual rooms old linen towels too small no safe in rooms for storage of valuables no fridge The list just goes on and on Close to underground Room size good 
 No free Wi Fi in the hotel rooms There were some suspicious looking stains on the wall and a hole in the ceiling patched up with duct tape The walls were quite thin and music could be heard all night  Location was quite central and the level of cleanliness was good The staff were helpful and friendly 
 The room was really hot We had asked them to fix the air con but nothing was done that we gave up They made a mistake on my booking and booked two rooms under my name I even called two days before just to make sure they only had one booking and they said that we did Then a day after we checked out we were charged 65 pound cancellation fee when we did show up Really not happy and won t refer anyone to this hotel I myself am in the hospitality industry and this treatment was really unacceptable No Positive
 Our room was tiny and cramped no window Bed was just next to the door so your total privacy was comprised Booked the hotel because we thought we were getting a bargain But we d rather had booked a holiday inn etc  View from the sitting area at night
 there is nothing I did not like we were given a room on the 13th floor as I suffer from fear of heights this was not good for me but when I went to reception this was changed for me straight away the bed was so cosy the food was lovely we had the gateau of the day which was peach the breakfast in the morning was nice we had a balcony and the view was nice
 Air con did not work when room was too hot they offered to open the window hot city fumes lovely alternative Tired look and feel to the hotel  But reasonable price for location 
 the women at the bar it was so rude I needed to serve my self and my wife and the way she was talking for the other staff it s wasn t good at all as a costumer I didn t liked  The bed was awesome and the environment too 
 Checked in and went in the room where it was 32 Degrees Celsius Air condition not working window sealed and can t be opened reception unable to help Didn t get almost any sleep and needless to say it was a horrible experience  Location is good as it s only few minutes walk from Canary Wharf
 Horrible Hotel The rooms are just above a major train line which operates every few minutes even during the night I couldn t sleep at all Breakfast was just embarrassing there were just some bread and sausages with no pastry fruits or yogurt Staff was not helpful or nice at all they didn t let me replace a room even though there were empty rooms  close to train station not such a good thing 
 The temperature control in the room didn t seem very responsive  The room was nice and big for the price Quite lavish decor which is beginning to slightly show its age Nice view and comfortable bedding Five minute stroll to all of the Canary Wharf high rises
 Being charged 6 for 20 minutes in the car park what an absolute rip off I will never stay at this hotel ever again When I raised this with reception they did absolutely nothing and just stared at me blankly The room thermostat was stuck at 30 degrees so when I rang reception to ask for a fan and for the locked windows to be opened I was told repeatedly that they were dealing with it but nothing happened At all I checked in just before 6pm and even by 8am the following morning the thermostat had only moved to 25 degrees Poor poor quality of service and lack of respect from staff Avoid No Positive
No Negative We were surprised by the room as at time of booking it said without window and we actually had a good view of the River Thames Not sure what they mean by no window as we were expecting a box room or cupboard for that price 
 There was no water in the toilet or for washing your face and I was told there was a problem with the water and they can not do anything about it and not even an apology I checked in about 2 15am and a rude waiter reluctantly showed where do i get a Sandwich from and when I went there I saw a mice is paying around in the dining area Dare I say more  Room was okay
 The hotel had no water running for almost 24 hours not even an apology from the staff Couldn t shower or even flush the toilet Staff kept telling us it should be on after an hour After 12 hours we called reception to complain and she laughed saying must be disgusting not being able to flush the toilet and offered us a voucher for a bottle of water Due to this we was not able to enjoy our stay and could not even use the pool as we would not be able to shower and the guccusi was not working either All in all I believe a discount money back should have been arranged as this was disgraceful Upon check out the receptionist just took our room keys and didn t even ask how out stay was If all facility s would have been working the hotel would be nice however this wasn t the case  Beds were comfortable and smoking room was accommodated as per request 
 The problem has happened both times we stayed at the property hot water goes of in the middle of the night so in the morning it s a freezing shower also water completely turns off throughout the day around 2 3 times for 3 4 hours which means no water to use for making tea washing your face a the odd shower someone wants in the day all these are not possible Please check that the pillow covers have definitely been changed when you inspect them carefully you can see the hair gel the wax and in my experience some blood which I found when I turned the pillow over asking the reception to changes these is a night mare as they have the classical hotel excuse of cleaners are only available in the mornings sir No fridge very dusty the cleaners literally clean it so quick that upon a glance it looks clean but when you spend 5 minutes you can see how dirty the place really is not recommendable at all  It has a nice location of course being in Canary Wharf 
 Beds not dressed well no valance which meant u could see a very old ugly bed Mattress ok thou Poorly maintained room Shower only dribbled not usable bath surface damaged spa facility on bath only blowing from one jet Not worth the money tbh Comfortable bar area easy to use parking good location
 The air conditioning and heating in the room didnt work and the room was like a sauna the whole time we were there even though we complained twice to reception and they said twice they would mend it and nothing happened Couldn t even just turn it off Cant open a window yourself and have to get them to open and close it but the location of the DLR made it impossible to leave it open at night  Good location and good budget hotel Lovely views from the bedrooms 
No Negative The beds were firm but comfy and the hotel was lovely and quiet 5 mins from Canary Wharf tube station Would definately stay here again Excellent value for money 
 Air conditioning did not work just made a noise and it was incredibly hot The outside windows were filthy and underground car park expensive Great location for the O2
 no fruit was available to take away at breakfast as I only have coffee it would have been nice to take away a piece of fruit for later in morning seeing as I paid for it the bathroom tiles were a little stained and the plug did not fit in bath so water would not stay in could not sleep as very noisy and we were on 10th floor so did not expect so much noise  the rooms were a very good size
 Asked to pay 30 for a hour early check in while the room was available Reception staff gm failed to explain why the charges will be applied Ended up seating in the car for a hour to check inNo Positive
 Parking in hotel car park cost us 42 from Friday to Sunday on top of a congestion charge of 14 Had never heard of congestion charges I was also charged to use health suite and gym Which I thought was part of price Location great staff great friendly Couldn t be more helpful
 I was given a tiny room with no window broken light and funny smell I mean is it even legal to have a bedroom with no window It was then swapped for a single room with a window but gosh this place needs some serious updating It s not cheap enough to justify the bad state of facilities and rooms  Location close to tube
 there was water works taking place which should of only took 2 hours to fix but when I woke up still was not working which was disappointing as I was unable to wash but understandably this was not the hotels fault and if there hadn t been water works and the water was working this would of been a perfect stay the room was lovely the staff was friendly bed comfy peaceful
 i didnt like that half the breakf st was cold not very verstile i didnt like tha the windows couldnt open i asked for smoking room with double bed didnt get it very comfortable stay but somethings could change  i liked the view n the way the hotel was set out i think the hotel overall is good the dinner was excellent slightly overpriced but exceelent
 Hotel in need of a major refurbishment and retrofit programme Breakfast was the typical mass produced and anaemic options  Eclectic d cor and furnishings Free upgrade to double room 
 The room temperature was 29 degrees on arrival We turned the aircon heating down and made our way out for the evening When we returned the temperature had gone to 31 5 degrees we again turned it down and hours later woke up as it had again gone up again clearly not working When asking staff how to turn it down due to serious uncomfortable heat in the room was told they didn t know how to Windows were bolted so we couldn t open them Clean hotel facilities obviously not great Wouldn t pay full price to stay again  They view from the window was very nice It was walking distance to Canary Wharf station and walking distance to nice restaurants Taxis to further out bars and restaurants wasn t to expensive either 
 Room 1114 Weird setup for Executive double room as soon as you enter thru the door you are faced with a Spiral staircase and have to go up a floor to get to the room The central heating was not working The hotel provided portable heaters  Nothing can beat the location if you are having your meeting in Canary Wharf 
 Prior to our arrival we upgraded to and executive suit on finding our room we were disappointed the beds were pushed together wallpaper and draw were hanging off stains on everything wall curtains wallpaper No heating We complained on the Friday night our complaint was apparently logged Spoke to the manager when we left who clearly just wanted to get rid of us dispite being told to write our complaint in an email our complaint has never been actioned To add insult to injury we then found our hotel room for sale at a reduced rate of nearly 150 Not a pleasent experience  The location
 The fact you had to pay to park your car and bit was quite expensive  The restaurant food was very nice and very reasonable The location was excellent 
 The hotel is in need of a full refurbishment But is always cheaper compared to other nearby hotels because of that  Location of the hotel is very good Only few minutes walk from Canary Wharf 
 Took about 45 minutes to check in when I arrived And I was the only one arriving at that time Surroundings were boring In case you want to go out in the evening you need a cab or the tube But only a few stops to Tower Bridge  Big room with dining table and separate bathroom with spa at a very fair price Great location only 5 minutes walk from Canary Wharf Underground Station on Jubilee Line Close to full 3G signal on 11th floor on my 3 subscription 
 The hotel is very very dated if it costs too much to change the carpet at least have them cleaned Also the additional charge for use of the health facilities is annoying  Location to Canary Wharf is good although main access path is due to be closed shortly 
 Hotel extremely old and worn online photos not current Toilet didn t flush basin didn t drain properly Dirty brown marks on the bedroom walls No Positive
 Room s were vile took 3 rooms to get us a semi decent one staff are rude 1 room was infested with moths and carpet was eaten by them Was more like a 1 2 star hotel not value for money  Nothing the hotel was vile 
 Windows were filthy dirty but didn t spoil the view or my stay Nothing to complain to the staff about The weather  Convenience of the location 
 10 early room 4 use of pool 5 use of safe Spa Pool could use a renovation All rooms had carpets no wooden hygenic floors  Price was reasonable
 Only 20 min free Internet daily in your room then need to buy vouchers Note free WiFi is nowadays available even in the streets No computers for guests either No tea biscuits to accompany free tea in the room  Location views lounge chandeliers Also very kind to let me stay an extra hour for free 
 The room we were given had certainly seen better days Carpet was worn and badly fitted kettle did not work independently but better than the air conditioning that did not work at all  The view was great 
 Parts of hotel for example the gym even though these facilities are there they look like they been left there from 20years ago Good location for marathon and nice rooms gym and fitness facilities are very old and dated with new equipment and touch up would make hotel very good 
No Negative When booking i asked for a smoking room but wasn t put in one a quick word with one of the very helpful staff changed our room immediately without a fuss a lovely view from the 12th floor would definitely stay again clean room and helpful friendly staff
 The room was tired Carpets were threadbear wallpaper peeling bathroom tiles were cracked where previous fittings had been skirting all scuffed Stair carpet worn Not very good communication at breakfast Limited choice The location to the o2 Near to tube 
 No double rooms available Eventually allocated one Room lock did not work so could not get in and out Toilet had not been cleaned properly No compensation offered Generally felt like a place that did the facade well but under service staff and facilities very basic No Positive
 The service was really poor It was London Marathon weekend and the hotel was completely unprepared for the volume of people Had to wait hours to get seated at the restaurant then another hour for our food which was ice cold The whole building is in need of a revamp Very expensive weekend for a terrible experience I have stayed in many hotels in my life and never gave a bad review ever before The fact that I am now just underlines how terrible the experience really was from everyone I would never recommend this hotel to anyone in fact I have already warned so many to never stay there A shame really as it is in a perfect location It does need a completely new management system really as we could see that the culture of the hotel is one where they do not care well not on the weekend we were there  The location is great 
